Product_ID,Supplier,Material_Name,Clean_Search_Name,CAS_Number,Remediation_Status,Canonical_Name,Verified_CAS,PubChem_Link,Price_USD/g,Is_Dilution,Active_Material,Solvent,Active_%,Notes
5WU22696,PerfumersWorld,Ambrocenide 10% in TEC from PerfumersWorld,ambrocenide,"211299-54-6|0.1
77-93-0|0.9",VERIFIED_MATCH,"4H-4a,9-Methanoazuleno[5,6-d]-1,3-dioxole, octahydro-2,2,5,8,8,9a-hexamethyl-, (4aR,5R,7aS,9R)-",211299-54-6,https://pubchem.ncbi.nlm.nih.gov/compound/66731260,0.5800,TRUE,Ambrocenide from PerfumersWorld,Triethyl Citrate (TEC) from PerfumersWorld,10.00,
1UW16861,PerfumersWorld,Ambrofix from PerfumersWorld,ambrofix,6790-58-5,VERIFIED_MATCH,(-)-Ambroxide,6790-58-5,https://pubchem.ncbi.nlm.nih.gov/compound/10857465,1.8700,FALSE,,,,
1UW00035,PerfumersWorld,Ambrox Super from PerfumersWorld,ambrox super,6790-58-5,VERIFIED_MATCH,(-)-Ambroxide,6790-58-5,https://pubchem.ncbi.nlm.nih.gov/compound/10857465,1.5000,FALSE,,,,
5UW20027,PerfumersWorld,Ambrox Super 10% in DPG from PerfumersWorld,ambrox super,"6790-58-5|0.1
25265-71-8|0.9",VERIFIED_MATCH,(-)-Ambroxide,6790-58-5,https://pubchem.ncbi.nlm.nih.gov/compound/10857465,0.2000,TRUE,Ambrox Super from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
1UW00036,PerfumersWorld,Ambroxan from PerfumersWorld,ambroxan,6790-58-5,VERIFIED_MATCH,(-)-Ambroxide,6790-58-5,https://pubchem.ncbi.nlm.nih.gov/compound/10857465,2.5200,FALSE,,,,
5UW07540,PerfumersWorld,Ambroxan 10% in DPG from PerfumersWorld,ambroxan,"6790-58-5|0.1
25265-71-8|0.9",VERIFIED_MATCH,(-)-Ambroxide,6790-58-5,https://pubchem.ncbi.nlm.nih.gov/compound/10857465,0.3700,TRUE,Ambroxan from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
3JJ00005,PerfumersWorld,Amyl Cinnamic Aldehyde (ACA) from PerfumersWorld,amyl cinnamic aldehyde,122-40-7,FIXED_FROM_AUDIT,,122-40-7,https://pubchem.ncbi.nlm.nih.gov/compound/31209,0.2000,FALSE,,,,
3OH00037,PerfumersWorld,Amyl Salicylate from PerfumersWorld,amyl salicylate,2050-08-0,VERIFIED_MATCH,Amyl Salicylate,2050-08-0,https://pubchem.ncbi.nlm.nih.gov/compound/16299,0.1400,FALSE,,,,
4FD06346,PerfumersWorld,Amyl Valerate from PerfumersWorld,amyl valerate,2173-56-0,VERIFIED_MATCH,Pentyl valerate,2173-56-0,https://pubchem.ncbi.nlm.nih.gov/compound/62433,0.9500,FALSE,,,,
7WX00917,PerfumersWorld,Amyris Essential Oil from PerfumersWorld,amyris essential oil,8015-65-4,NATURAL_MIXTURE,,8015-65-4,,0.8200,FALSE,,,,
4SB00038,PerfumersWorld,Anethole from PerfumersWorld,anethole,4180-23-8,VERIFIED_MATCH,Anethole,4180-23-8,https://pubchem.ncbi.nlm.nih.gov/compound/637563,0.2000,FALSE,,,,
6DU18084,PerfumersWorld,ANIMALISSIMO F-TEC from PerfumersWorld,animalissimo,Mixture (Perfume Base),VERIFIED,,,,0.1600,FALSE,,,,
6DU12415,PerfumersWorld,Animalissio Blender Fleuressence from PerfumersWorld,animalissio blender,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
3NV00040,PerfumersWorld,Anisaldehyde from PerfumersWorld,anisaldehyde,123-11-5,VERIFIED_MATCH,4-Methoxybenzaldehyde,123-11-5,https://pubchem.ncbi.nlm.nih.gov/compound/31244,0.2600,FALSE,,,,
7SB00041,PerfumersWorld,Anise Essential Oil China from PerfumersWorld,anise essential oil china,8007-70-3,NATURAL_MIXTURE,,8007-70-3,,0.2400,FALSE,,,,
3LN00043,PerfumersWorld,Anisyl Acetate from PerfumersWorld,anisyl acetate,104-21-2,FIXED_FROM_AUDIT,,104-21-2,https://pubchem.ncbi.nlm.nih.gov/compound/7695,0.2800,FALSE,,,,
3NL00044,PerfumersWorld,Anisyl Alcohol from PerfumersWorld,anisyl alcohol,105-13-5,VERIFIED_MATCH,4-Methoxybenzyl alcohol,105-13-5,https://pubchem.ncbi.nlm.nih.gov/compound/7738,0.2000,FALSE,,,,
7WY10413,PerfumersWorld,Anthopogen Essential Oil from PerfumersWorld,anthopogen essential oil,116-26-7,NATURAL_MIXTURE,,116-26-7,,1.8000,FALSE,,,,
4WF06853,PerfumersWorld,Aphermate from PerfumersWorld,aphermate,25225-08-5,VERIFIED,,25225-08-5,,0.8000,FALSE,,,,
6FG18856,PerfumersWorld,APPLE F-TEC from PerfumersWorld,apple,Mixture (Perfume Base),VERIFIED,,,,0.1600,FALSE,,,,
6FG07793,PerfumersWorld,Apple Fleuressence from PerfumersWorld,apple,Mixture (Perfume Base),VERIFIED,,,,0.2200,FALSE,,,,
6FG08058,PerfumersWorld,Apple Green from PerfumersWorld,apple green,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6FG08026,PerfumersWorld,Apple Red from PerfumersWorld,apple red,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
3FD06779,PerfumersWorld,Apritone from PerfumersWorld,apritone,68133-79-9,FIXED_FROM_AUDIT,,68133-79-9,https://pubchem.ncbi.nlm.nih.gov/compound/6437428,0.7800,FALSE,,,,
6WQ18085,PerfumersWorld,ARABIAN OUD F-TEC from PerfumersWorld,arabian oud,Mixture (Perfume Base),VERIFIED,,,,0.4000,FALSE,,,,
6WQ08484,PerfumersWorld,Arabian Oud Fleuressence from PerfumersWorld,arabian oud,Mixture (Perfume Base),VERIFIED,,,,0.2800,FALSE,,,,
7HH00896,PerfumersWorld,Armoise Essential Oil from PerfumersWorld,armoise essential oil,84775-45-1,NATURAL_MIXTURE,,84775-45-1,,0.9900,FALSE,,,,
6HH18090,PerfumersWorld,ARMOISE F-TEC from PerfumersWorld,armoise,Mixture (Perfume Base),VERIFIED,,,,0.3700,FALSE,,,,
6HH09096,PerfumersWorld,Armoise Fleuressence from PerfumersWorld,armoise,Mixture (Perfume Base),VERIFIED,,,,0.3500,FALSE,,,,
7WW00915,PerfumersWorld,Atlas Cedarwood Essential Oil from PerfumersWorld,atlas cedarwood essential oil,92201-55-3,NATURAL_MIXTURE,,92201-55-3,,0.3100,FALSE,,,,
5NC12180,PerfumersWorld,Aurantiol (Methyl Anthranilate Schiffs Base) 50% in DPG from PerfumersWorld,aurantiol,"89-43-0|0.5
25265-71-8|0.5",VERIFIED_MATCH,Aurantiol,89-43-0,https://pubchem.ncbi.nlm.nih.gov/compound/98118,0.2200,TRUE,Aurantiol (Methyl Anthranilate Schiffs Base) from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,50.00,
2NC00409,PerfumersWorld,Aurantiol - Methyl Anthranilate Schiffs Base from PerfumersWorld,aurantiol - methyl anthranilate schiffs,89-43-0,VERIFIED_MATCH,Aurantiol,89-43-0,https://pubchem.ncbi.nlm.nih.gov/compound/98118,0.3700,FALSE,,,,
4WB16858,PerfumersWorld,Azarbre from PerfumersWorld,azarbre,68845-36-3,VERIFIED_MATCH,Diethyldimethylcyclohex-2-en-1-one,68845-36-3,https://pubchem.ncbi.nlm.nih.gov/compound/111384,0.4000,FALSE,,,,
6BB18004,PerfumersWorld,B-ICEBERG F-TEC from PerfumersWorld,b-iceberg,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6BB07833,PerfumersWorld,B-iceBerg Fleuressence from PerfumersWorld,b-iceberg,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
4WR00045,PerfumersWorld,Bacdanol from PerfumersWorld,bacdanol,28219-61-6,VERIFIED_MATCH,"2-Ethyl-4-(2,2,3-trimethylcyclopent-3-en-1-yl)but-2-en-1-ol, (E)-",28219-61-6,https://pubchem.ncbi.nlm.nih.gov/compound/6438196,0.2900,FALSE,,,,
6FD18188,PerfumersWorld,BANANA F-TEC from PerfumersWorld,banana,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6FD09062,PerfumersWorld,Banana Fleuressence from PerfumersWorld,banana,Mixture (Perfume Base),VERIFIED,,,,0.2600,FALSE,,,,
6PS18638,PerfumersWorld,BASIL F-TEC from PerfumersWorld,basil,Mixture (Perfume Base),VERIFIED,,,,0.3800,FALSE,,,,
6PS12413,PerfumersWorld,Basil Fleuressence from PerfumersWorld,basil,Mixture (Perfume Base),VERIFIED,,,,0.1800,FALSE,,,,
7PL24627,PerfumersWorld,Basil Linalool Oil Egypt from PerfumersWorld,basil linalool oil egypt,8015-73-4,NATURAL_MIXTURE,,8015-73-4,,0.3000,FALSE,,,,
7SP00048,PerfumersWorld,Bay West Indies Essential Oil from PerfumersWorld,bay west indies essential oil,85085-61-6,NATURAL_MIXTURE,,85085-61-6,,1.3000,FALSE,,,,
5SP07871,PerfumersWorld,Bay West Indies Essential Oil 10% in DPG from PerfumersWorld,bay west indies essential oil,"85085-61-6|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,85085-61-6,,0.1500,TRUE,Bay West Indies Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
2QV23712,PerfumersWorld,Benjoin Laos Matured from PerfumersWorld,benjoin laos matured,9000-72-0,DATA_GAP_MANUAL_CHECK,,9000-72-0,,0.6000,FALSE,,,,
4FN00049,PerfumersWorld,Benzaldehyde from PerfumersWorld,benzaldehyde,100-52-7,VERIFIED_MATCH,Benzaldehyde,100-52-7,https://pubchem.ncbi.nlm.nih.gov/compound/240,0.1800,FALSE,,,,
5FN07794,PerfumersWorld,Benzaldehyde 10% in DPG from PerfumersWorld,benzaldehyde,"100-52-7|0.1
25265-71-8|0.9",VERIFIED_MATCH,Benzaldehyde,100-52-7,https://pubchem.ncbi.nlm.nih.gov/compound/240,0.0700,TRUE,Benzaldehyde from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6QV18435,PerfumersWorld,BENZOIN F-TEC from PerfumersWorld,benzoin,Mixture (Perfume Base),FIXED_FROM_AUDIT,Benzoin,8050-35-9,https://pubchem.ncbi.nlm.nih.gov/compound/8400,0.3000,FALSE,,,,
6QV09111,PerfumersWorld,Benzoin Fleuressence from PerfumersWorld,benzoin,Mixture (Perfume Base),FIXED_FROM_AUDIT,Benzoin,8050-35-9,https://pubchem.ncbi.nlm.nih.gov/compound/8400,0.3500,FALSE,,,,
2QV00050,PerfumersWorld,Benzoin Siam Resinoid from PerfumersWorld,benzoin siam resinoid,9000-72-0,NATURAL_MIXTURE,,9000-72-0,,0.7000,FALSE,,,,
5QV07505,PerfumersWorld,Benzoin Siam Resinoid 50% in BB from PerfumersWorld,benzoin siam resinoid,"9000-05-9|0.5
120-51-4|0.5",NATURAL_MIXTURE,,9000-05-9,,0.4000,TRUE,Benzoin Siam Resinoid from PerfumersWorld,Benzyl Benzoate (BB) from PerfumersWorld,50.00,
5QV13027,PerfumersWorld,Benzoin Siam Resinoid 50% in DPG from PerfumersWorld,benzoin siam resinoid,"9000-72-0|0.5
25265-71-8|0.5",NATURAL_MIXTURE,,9000-72-0,,0.4000,TRUE,Benzoin Siam Resinoid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,50.00,
2QV08253,PerfumersWorld,Benzoin Sumatra Resinoid from PerfumersWorld,benzoin sumatra resinoid,9000-05-9,NATURAL_MIXTURE,,9000-05-9,,0.4000,FALSE,,,,
1RP00051,PerfumersWorld,Benzophenone from PerfumersWorld,benzophenone,119-61-9,VERIFIED_MATCH,Benzophenone,119-61-9,https://pubchem.ncbi.nlm.nih.gov/compound/3102,0.1500,FALSE,,,,
5RP09245,PerfumersWorld,Benzophenone 10% in DPG from PerfumersWorld,benzophenone,"119-61-9|0.1
25265-71-8|0.9",VERIFIED_MATCH,Benzophenone,119-61-9,https://pubchem.ncbi.nlm.nih.gov/compound/3102,0.0800,TRUE,Benzophenone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
3JF00052,PerfumersWorld,Benzyl Acetate from PerfumersWorld,benzyl acetate,140-11-4,FIXED_FROM_AUDIT,Benzyl acetate,140-11-4,https://pubchem.ncbi.nlm.nih.gov/compound/8785,0.2000,FALSE,,,,
4JD00055,PerfumersWorld,Benzyl Butyrate from PerfumersWorld,benzyl butyrate,103-37-7,VERIFIED_MATCH,Benzyl butyrate,103-37-7,https://pubchem.ncbi.nlm.nih.gov/compound/7650,0.2000,FALSE,,,,
2SQ00056,PerfumersWorld,Benzyl Cinnamate from PerfumersWorld,benzyl cinnamate,103-41-3,FIXED_FROM_AUDIT,,103-41-3,https://pubchem.ncbi.nlm.nih.gov/compound/5273469,0.3000,FALSE,,,,
5SQ12479,PerfumersWorld,Benzyl Cinnamate 10% in DPG from PerfumersWorld,benzyl cinnamate,"103-41-3|0.1
25265-71-8|0.9",DATA_GAP_MANUAL_CHECK,Benzyl Cinnamate,103-41-3,https://pubchem.ncbi.nlm.nih.gov/compound/5273469,0.1000,TRUE,Benzyl Cinnamate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
4JW00057,PerfumersWorld,Benzyl Formate from PerfumersWorld,benzyl formate,104-57-4,VERIFIED_MATCH,Benzyl formate,104-57-4,https://pubchem.ncbi.nlm.nih.gov/compound/7708,0.8400,FALSE,,,,
1SP00058,PerfumersWorld,Benzyl Isoeugenol from PerfumersWorld,benzyl isoeugenol,120-11-6,VERIFIED_MATCH,Benzyl isoeugenol,120-11-6,https://pubchem.ncbi.nlm.nih.gov/compound/61046,0.7000,FALSE,,,,
5SP12480,PerfumersWorld,Benzyl Isoeugenol 10% in DPG from PerfumersWorld,benzyl isoeugenol,"120-11-6|0.1
25265-71-8|0.9",VERIFIED_MATCH,Benzyl isoeugenol,120-11-6,https://pubchem.ncbi.nlm.nih.gov/compound/61046,0.1000,TRUE,Benzyl Isoeugenol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
3JF00059,PerfumersWorld,Benzyl Propionate from PerfumersWorld,benzyl propionate,122-63-4,VERIFIED_MATCH,Benzyl propionate,122-63-4,https://pubchem.ncbi.nlm.nih.gov/compound/31219,0.0900,FALSE,,,,
3ON00060,PerfumersWorld,Benzyl Salicylate from PerfumersWorld,benzyl salicylate,118-58-1,VERIFIED_MATCH,Benzyl Salicylate,118-58-1,https://pubchem.ncbi.nlm.nih.gov/compound/8363,0.0900,FALSE,,,,
7CL00061,PerfumersWorld,Bergamot Essential Oil from PerfumersWorld,bergamot essential oil,8007-75-8,NATURAL_MIXTURE,,8007-75-8,,0.3500,FALSE,,,,
6CL18898,PerfumersWorld,BERGAMOT F-TEC from PerfumersWorld,bergamot,Mixture (Perfume Base),VERIFIED,,,,0.1800,FALSE,,,,
7CL24020,PerfumersWorld,Bergamot FCF oil Sicilian from PerfumersWorld,bergamot fcf oil sicilian,68648-33-9,NATURAL_MIXTURE,,68648-33-9,,0.2200,FALSE,,,,
6CL09058,PerfumersWorld,Bergamot Fleuressence from PerfumersWorld,bergamot,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
3FG19149,PerfumersWorld,Berry Hexanoate (BerryFlor) from PerfumersWorld,berry hexanoate,104986-28-9,VERIFIED_MATCH,Ethyl 6-acetoxyhexanoate,104986-28-9,https://pubchem.ncbi.nlm.nih.gov/compound/113640,1.1000,FALSE,,,,
3WS00089,PerfumersWorld,Beta Caryophyllene from PerfumersWorld,beta caryophyllene,87-44-5,VERIFIED_MATCH,(-)-Caryophyllene,87-44-5,https://pubchem.ncbi.nlm.nih.gov/compound/5281515,0.1400,FALSE,,,,
9IR00141,PerfumersWorld,Beta Damascone from PerfumersWorld,beta damascone,23696-85-7,VERIFIED_MATCH,beta-DAMASCONE,23696-85-7,https://pubchem.ncbi.nlm.nih.gov/compound/5374527,3.1800,FALSE,,,,
5IR07532,PerfumersWorld,Beta Damascone 10% in DPG from PerfumersWorld,beta damascone,"23696-85-7|0.1
25265-71-8|0.9",VERIFIED_MATCH,beta-Damascenone,23696-85-7,https://pubchem.ncbi.nlm.nih.gov/compound/5366074,0.3500,TRUE,Beta Damascone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
4BC11314,PerfumersWorld,Beta Homocyclocitral from PerfumersWorld,beta homocyclocitral,472-66-2,VERIFIED_MATCH,beta-HOMOCYCLOCITRAL,472-66-2,https://pubchem.ncbi.nlm.nih.gov/compound/61124,7.6000,FALSE,,,,
3IF00238,PerfumersWorld,Beta Ionone from PerfumersWorld,beta ionone,79-77-6,VERIFIED_MATCH,I2-Ionone,79-77-6,https://pubchem.ncbi.nlm.nih.gov/compound/638014,0.2900,FALSE,,,,
3KC00386,PerfumersWorld,Beta Pinene from PerfumersWorld,beta pinene,127-91-3,FIXED_FROM_AUDIT,,127-91-3,https://pubchem.ncbi.nlm.nih.gov/compound/14896,0.0600,FALSE,,,,
5TP07825,PerfumersWorld,Birch Tar Essential Oil 1% in DPG from PerfumersWorld,birch tar essential oil,"8001-88-5|0.01
25265-71-8|0.99",NATURAL_MIXTURE,,8001-88-5,,0.1500,TRUE,Birch Tar Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,1.00,
7TP00822,PerfumersWorld,Birch Tar Oil Rectified from PerfumersWorld,birch tar oil rectified,8001-88-5,NATURAL_MIXTURE,,8001-88-5,,2.3000,FALSE,,,,
5TP11094,PerfumersWorld,Birch Tar Oil Rectified 10% in DPG from PerfumersWorld,birch tar oil rectified,"8001-88-5|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8001-88-5,,0.2500,TRUE,Birch Tar Oil Rectified from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
7CA00849,PerfumersWorld,Bitter Orange Essential Oil from PerfumersWorld,bitter orange essential oil,68916-04-1,NATURAL_MIXTURE,,68916-04-1,,0.5000,FALSE,,,,
6WU07708,PerfumersWorld,Black Agarwood Artificial from PerfumersWorld,black agarwood artificial,Mixture (Perfume Base),VERIFIED,,,,1.7000,FALSE,,,,
7SQ00359,PerfumersWorld,Black Pepper Essential Oil from PerfumersWorld,black pepper essential oil,84929-41-9,NATURAL_MIXTURE,,84929-41-9,,1.0000,FALSE,,,,
6SH18444,PerfumersWorld,BLACK PEPPER F-TEC from PerfumersWorld,black pepper,Mixture (Perfume Base),VERIFIED,,,,0.3000,FALSE,,,,
6SH09677,PerfumersWorld,Black Pepper Fleuressence from PerfumersWorld,black pepper,Mixture (Perfume Base),VERIFIED,,,,0.5000,FALSE,,,,
6HE09224,PerfumersWorld,Black Tea Base from PerfumersWorld,black tea,Mixture (Perfume Base),VERIFIED,,,,0.2900,FALSE,,,,
8FB00063,PerfumersWorld,Blackcurrant Absolute from PerfumersWorld,blackcurrant absolute,97676-19-2,NATURAL_MIXTURE,,97676-19-2,,8.1000,FALSE,,,,
5FB20096,PerfumersWorld,Blackcurrant Absolute 10% in DPG from PerfumersWorld,blackcurrant absolute,"97676-19-2|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,97676-19-2,,0.6400,TRUE,Blackcurrant Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6FB18179,PerfumersWorld,BLACKCURRANT F-TEC from PerfumersWorld,blackcurrant,Mixture (Perfume Base),VERIFIED,,,,0.3200,FALSE,,,,
6FB09427,PerfumersWorld,Blackcurrant Fleuressence from PerfumersWorld,blackcurrant,Mixture (Perfume Base),VERIFIED,,,,0.3000,FALSE,,,,
7CA24032,PerfumersWorld,Blood Orange oil Sicilian from PerfumersWorld,blood orange oil sicilian,8028-48-6,NATURAL_MIXTURE,,8028-48-6,,0.1800,FALSE,,,,
7HF00102,PerfumersWorld,Blue Chamomile Essential Oil from PerfumersWorld,blue chamomile essential oil,8002-66-2,NATURAL_MIXTURE,,8002-66-2,,2.1200,FALSE,,,,
5HF07844,PerfumersWorld,Blue Chamomile Essential Oil 10% in DPG from PerfumersWorld,blue chamomile essential oil,"8002-66-2|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8002-66-2,,0.2400,TRUE,Blue Chamomile Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6LW18324,PerfumersWorld,BOIS DE ROSE F-TEC from PerfumersWorld,bois de rose,Mixture (Perfume Base),VERIFIED,,,,0.1600,FALSE,,,,
6LW12346,PerfumersWorld,Bois de Rose Fleuressence from PerfumersWorld,bois de rose,Mixture (Perfume Base),VERIFIED,,,,0.2700,FALSE,,,,
1BW00064,PerfumersWorld,Borneol from PerfumersWorld,borneol,507-70-0,VERIFIED_MATCH,Borneol,507-70-0,https://pubchem.ncbi.nlm.nih.gov/compound/64685,0.1400,FALSE,,,,
5BW12462,PerfumersWorld,Borneol 50% in DPG from PerfumersWorld,borneol,"507-70-0|0.5
25265-71-8|0.5",VERIFIED_MATCH,Borneol,507-70-0,https://pubchem.ncbi.nlm.nih.gov/compound/64685,0.0700,TRUE,Borneol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,50.00,
4MA00067,PerfumersWorld,Bourgeonal from PerfumersWorld,bourgeonal,18127-01-0,VERIFIED,Bourgeonal,18127-01-0,https://pubchem.ncbi.nlm.nih.gov/compound/64832,0.5200,FALSE,,,,
5MA12469,PerfumersWorld,Bourgeonal 10% in DPG from PerfumersWorld,bourgeonal,"18127-01-0|0.1
25265-71-8|0.9",FORMATTING_FIX,Bourgeonal,18127-01-0,https://pubchem.ncbi.nlm.nih.gov/compound/64832,0.0900,TRUE,Bourgeonal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6NL18792,PerfumersWorld,BROOM F-TEC from PerfumersWorld,broom,Mixture (Perfume Base),FIXED_FROM_AUDIT,Bromine,7726-95-6,https://pubchem.ncbi.nlm.nih.gov/compound/24408,0.1700,FALSE,,,,
6NL08427,PerfumersWorld,Broom Fleuressence from PerfumersWorld,broom,Mixture (Perfume Base),FIXED_FROM_AUDIT,Bromine,7726-95-6,https://pubchem.ncbi.nlm.nih.gov/compound/24408,0.1800,FALSE,,,,
1FB00071,PerfumersWorld,Buccoxime from PerfumersWorld,buccoxime,75147-23-8,FIXED_FROM_AUDIT,"Bicyclo[3.2.1]octan-8-one, 1,5-dimethyl-, oxime",75147-23-8,https://pubchem.ncbi.nlm.nih.gov/compound/166450,2.8000,FALSE,,,,
5FB07818,PerfumersWorld,Buccoxime 10% in DPG from PerfumersWorld,buccoxime,"75147-23-8|0.1
25265-71-8|0.9",FIXED_FROM_AUDIT,"Bicyclo[3.2.1]octan-8-one, 1,5-dimethyl-, oxime",75147-23-8,https://pubchem.ncbi.nlm.nih.gov/compound/166450,0.3200,TRUE,Buccoxime from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
3FD05860,PerfumersWorld,Butyl Butyrate from PerfumersWorld,butyl butyrate,109-21-7,VERIFIED_MATCH,Butyl butyrate,109-21-7,https://pubchem.ncbi.nlm.nih.gov/compound/7983,0.1100,FALSE,,,,
4FD05871,PerfumersWorld,Butyl Isovalerate from PerfumersWorld,butyl isovalerate,109-19-3,VERIFIED_MATCH,Butyl isovalerate,109-19-3,https://pubchem.ncbi.nlm.nih.gov/compound/7981,0.2400,FALSE,,,,
3OH00073,PerfumersWorld,Butyl Salicylate from PerfumersWorld,butyl salicylate,Not Found,VERIFIED_MATCH,Butyl salicylate,,https://pubchem.ncbi.nlm.nih.gov/compound/16330,0.1000,FALSE,,,,
6CL18060,PerfumersWorld,C-CITRUS F-TEC from PerfumersWorld,c-citrus,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
6CL07830,PerfumersWorld,C-Citrus Fleuressence from PerfumersWorld,c-citrus,Mixture (Perfume Base),VERIFIED,,,,0.2200,FALSE,,,,
7LW00863,PerfumersWorld,Cabreuva Essential Oil from PerfumersWorld,cabreuva essential oil,68188-03-4,NATURAL_MIXTURE,,68188-03-4,,0.7500,FALSE,,,,
7TW00076,PerfumersWorld,Cade Oil Rectified from PerfumersWorld,cade oil rectified,8013-10-3,NATURAL_MIXTURE,,8013-10-3,,0.7500,FALSE,,,,
5TW10962,PerfumersWorld,Cade Oil Rectified 10% in DPG from PerfumersWorld,cade oil rectified,"8013-10-3|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8013-10-3,,0.2000,TRUE,Cade Oil Rectified from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
5TW07824,PerfumersWorld,Cade Oil Rectified Oil 1% in DPG from PerfumersWorld,cade oil rectified oil,"8013-10-3|0.01
25265-71-8|0.99",NATURAL_MIXTURE,,8013-10-3,,0.1100,TRUE,Cade Oil Rectified Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,1.00,
7BH00912,PerfumersWorld,Cajuput Essential Oil from PerfumersWorld,cajuput essential oil,8008-98-8,NATURAL_MIXTURE,,8008-98-8,,0.3600,FALSE,,,,
1YG00077,PerfumersWorld,Calone from PerfumersWorld,calone,28940-11-6,VERIFIED_MATCH,Methyl benzodioxepinone,28940-11-6,https://pubchem.ncbi.nlm.nih.gov/compound/120101,4.4600,FALSE,,,,
5YG11098,PerfumersWorld,Calone 1% in DPG from PerfumersWorld,calone,"28940-11-6|0.01
25265-71-8|0.99",VERIFIED_MATCH,Methyl benzodioxepinone,28940-11-6,https://pubchem.ncbi.nlm.nih.gov/compound/120101,0.0600,TRUE,Calone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,1.00,
5YG07546,PerfumersWorld,Calone 10% in DPG from PerfumersWorld,calone,"28940-11-6|0.1
25265-71-8|0.9",VERIFIED_MATCH,Methyl benzodioxepinone,28940-11-6,https://pubchem.ncbi.nlm.nih.gov/compound/120101,0.4700,TRUE,Calone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
3BH00078,PerfumersWorld,Camphene from PerfumersWorld,camphene,5794-03-6,VERIFIED,Camphene,5794-03-6,https://pubchem.ncbi.nlm.nih.gov/compound/6616,0.1700,FALSE,,,,
6BH18118,PerfumersWorld,CAMPHOR F-TEC from PerfumersWorld,camphor,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
1BH00080,PerfumersWorld,Camphor Powder from PerfumersWorld,camphor powder,464-49-3,VERIFIED_MATCH,Camphor,464-49-3,https://pubchem.ncbi.nlm.nih.gov/compound/2537,0.1000,FALSE,,,,
5BH09580,PerfumersWorld,Camphor Powder 50% in DPG from PerfumersWorld,camphor powder,"464-49-3|0.5
25265-71-8|0.5",VERIFIED_MATCH,Camphor,464-49-3,https://pubchem.ncbi.nlm.nih.gov/compound/2537,0.0900,TRUE,Camphor Powder from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,50.00,
7BH00079,PerfumersWorld,Camphor White Essential Oil from PerfumersWorld,camphor white essential oil,8008-51-3,NATURAL_MIXTURE,,8008-51-3,,0.2700,FALSE,,,,
6BH09017,PerfumersWorld,Camphoraceous Fleuressence from PerfumersWorld,camphoraceous,Mixture (Perfume Base),VERIFIED,,,,0.1900,FALSE,,,,
7NJ00081,PerfumersWorld,Cananga Essential Oil from PerfumersWorld,cananga essential oil,68606-83-7,NATURAL_MIXTURE,,68606-83-7,,0.3000,FALSE,,,,
