Product_ID,Material_Name,CAS_Number,Price_US/g,Notes,Is_Dilution,Active_Material,Solvent,Active_%,Availability,Price_Change
6GG10387,Naturelle Homme Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.500,,FALSE,,,,Available,unchanged
4GI02379,Neofolione from PerfumersWorld,111-79-5,0.750,,FALSE,,,,Available,unchanged
3CR00317,Nerol from PerfumersWorld,106-25-2,0.200,,FALSE,,,,Available,unchanged
7CN00318,Neroli Essential Oil from PerfumersWorld,100-52-7,20.800,,FALSE,,,,Available,+0.080
5CN07545,Neroli Essential Oil 10% in DPG from PerfumersWorld,"8016-38-4|0.1
25265-71-8|0.9",2.300,,TRUE,Neroli Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,+0.380
6CN18131,NEROLI F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6CN09093,Neroli Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.310,,FALSE,,,,Available,unchanged
3LM00319,Nerolidol from PerfumersWorld,7212-44-4,0.170,,FALSE,,,,Available,unchanged
1CN00320,Nerolin Bromelia from PerfumersWorld,93-18-5,0.150,,FALSE,,,,Available,+0.020
5CN09239,Nerolin Bromelia 10% in DPG from PerfumersWorld,"93-18-5|0.1
25265-71-8|0.9",0.070,,TRUE,Nerolin Bromelia from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
1CN00321,Nerolin Yara yara from PerfumersWorld,93-04-9,0.110,,FALSE,,,,Available,unchanged
5CN09971,Nerolin Yara Yara 10% in DPG from PerfumersWorld,"93-04-9|0.1
25265-71-8|0.9",0.040,,TRUE,Nerolin Yara yara from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
3RF05061,Neryl Acetate from PerfumersWorld,141-12-8,0.200,,FALSE,,,,Available,unchanged
6VD18542,NEW MOWN HAY F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6VD09091,New Mown Hay Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.200,,FALSE,,,,Available,unchanged
7BH07692,Niaouli essential oil from PerfumersWorld,8022-72-8,0.470,,FALSE,,,,Available,unchanged
6XU18880,NITRO MUSK F-TEC from PerfumersWorld,Mixture (Perfume Base),0.120,,FALSE,,,,Available,unchanged
6XU09117,Nitro Musk Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.140,,FALSE,,,,Available,unchanged
3LA00326,Nopyl Acetate from PerfumersWorld,128-51-8,0.140,,FALSE,,,,Available,unchanged
4WU22432,Norlimbanol Dextro from PerfumersWorld,70788-30-6,1.000,,FALSE,,,,Available,unchanged
5WU23677,Norlimbanol Dextro 10% in DPG from PerfumersWorld,"70788-30-6|0.1
25265-71-8|0.9",0.150,,TRUE,Norlimbanol Dextro from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
6EW18930,NUT F-TEC from PerfumersWorld,Mixture (Perfume Base),0.240,,FALSE,,,,Available,unchanged
6EW09105,Nut Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.220,,FALSE,,,,Available,unchanged
7SC00327,Nutmeg Essential Oil from PerfumersWorld,5989-27-5,1.020,,FALSE,,,,Available,unchanged
6SL18489,NUTMEG F-TEC from PerfumersWorld,Mixture (Perfume Base),0.350,,FALSE,,,,Available,unchanged
6SL09678,Nutmeg Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.470,,FALSE,,,,Available,unchanged
3MA22553,Nympheal from PerfumersWorld,1637294-12-2,0.610,,FALSE,,,,Available,unchanged
6OV18034,O-ORCHID F-TEC from PerfumersWorld,Mixture (Perfume Base),0.170,,FALSE,,,,Available,unchanged
6OV09421,O-Orchid Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.200,,FALSE,,,,Available,unchanged
5YH07549,Oakmoss Absolute (IFRA Low Atranol) 10% in DPG from PerfumersWorld,"90028-68-5|0.1
25265-71-8|0.9",0.380,,TRUE,Oakmoss Absolute (IFRA Low Atranol) from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,+0.030
8YH00328,Oakmoss Absolute (IFRA Low Atranol) from PerfumersWorld,9000-50-4,3.300,,FALSE,,,,Available,+0.240
6YH18894,OAKMOSS F-TEC from PerfumersWorld,Mixture (Perfume Base),0.760,,FALSE,,,,Available,unchanged
6YH09092,Oakmoss Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.700,,FALSE,,,,Available,unchanged
5YQ09979,Oakmoss Resinoid (IFRA Low Atranol) 10% in DPG from PerfumersWorld,"90028-68-5|0.1
25265-71-8|0.9",0.120,,TRUE,Oakmoss Resinoid - IFRA Low Atranol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
2YQ00329,Oakmoss Resinoid - IFRA Low Atranol from PerfumersWorld,9000-50-4,0.600,,FALSE,,,,Available,unchanged
3QC00330,Ocimene from PerfumersWorld,13877-91-3,0.710,,FALSE,,,,Available,unchanged
7QK00333,Olibanum Essential Oil from PerfumersWorld,5989-27-5,3.500,,FALSE,,,,Available,unchanged
5QK10958,Olibanum Essential Oil 10% in DPG from PerfumersWorld,"8016-36-2|0.1
25265-71-8|0.9",0.290,,TRUE,Olibanum Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
2QK21856,Olibanum Resinoid (Viscous) from PerfumersWorld,8016-36-2,0.650,,FALSE,,,,Available,unchanged
5QK12179,Olibanum Resinoid 10% in DPG from PerfumersWorld,5989-27-5,0.120,,FALSE,,,10.00%,Available,unchanged
5QK12474,Olibanum Resinoid 50% in DEP from PerfumersWorld,5989-27-5,0.490,,FALSE,,,50.00%,Available,unchanged
5QK07853,Olibanum Resinoid 50% in DPG from PerfumersWorld,5989-27-5,0.490,,FALSE,,,50.00%,Available,unchanged
2QK00334,Olibanum Resinoid Absolute - Solid from PerfumersWorld,5989-27-5,0.860,,FALSE,,,,Available,unchanged
0ZA01437,Olive Oil - Fixed Oil from PerfumersWorld,8001-25-0,0.090,,FALSE,,,,Available,unchanged
7QC00561,Opoponax Absolute from PerfumersWorld,9000-78-6,2.950,,FALSE,,,,Available,unchanged
7QC00336,Opoponax Essential Oil from PerfumersWorld,93384-32-8,4.400,,FALSE,,,,Available,+1.080
5QC10959,Opoponax Essential Oil 10% in DPG from PerfumersWorld,"8021-36-1|0.1
25265-71-8|0.9",0.380,,TRUE,Opoponax Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
2QC00337,Opoponax Resinoid from PerfumersWorld,93384-32-8,0.720,,FALSE,,,,Available,unchanged
5QC12475,Opoponax Resinoid 50% in BB from PerfumersWorld,"9000-78-6|0.5
120-51-4|0.5",0.400,,TRUE,Opoponax Resinoid from PerfumersWorld,Benzyl Benzoate (BB) from PerfumersWorld,50.00%,Available,unchanged
5QC12239,Opoponax Resinoid 50% in DPG from PerfumersWorld,"9000-78-6|0.5
25265-71-8|0.5",0.380,,TRUE,Opoponax Resinoid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,50.00%,Available,unchanged
6CA18123,ORANGE F-TEC from PerfumersWorld,Mixture (Perfume Base),0.120,,FALSE,,,,Available,unchanged
6CA09018,Orange Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.090,,FALSE,,,,Available,unchanged
8NC00338,Orange Flower Absolute from PerfumersWorld,100-52-7,29.900,,FALSE,,,,Available,+0.380
5NC07544,Orange Flower Absolute 10% in DPG from PerfumersWorld,"8030-28-2|0.1
25265-71-8|0.9",3.120,,TRUE,Orange Flower Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
6NC18793,ORANGE FLOWER F-TEC from PerfumersWorld,Mixture (Perfume Base),0.260,,FALSE,,,,Available,unchanged
6NC11558,Orange Flower Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.220,,FALSE,,,,Available,unchanged
1NC00340,Oranger Crystals from PerfumersWorld,93-08-3,0.290,,FALSE,,,,Available,unchanged
5NC07839,Oranger Crystals 10% in DPG from PerfumersWorld,"93-08-3|0.1
25265-71-8|0.9",0.070,,TRUE,Oranger Crystals from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
6OQ18798,ORCHIDIA BLENDER F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6OQ12406,Orchidia Blender Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.170,,FALSE,,,,Available,unchanged
7PS00342,Oregano Essential Oil from PerfumersWorld,116-26-7,1.590,,FALSE,,,,Available,unchanged
5PS10974,Oregano Essential Oil 10% in DPG from PerfumersWorld,"8007-11-2|0.1
25265-71-8|0.9",0.190,,TRUE,Oregano Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
7HL10443,Organic Lavender Essential Oil from PerfumersWorld,531-59-9,0.670,,FALSE,,,,Available,unchanged
6QV18436,ORIENTAL F-TEC from PerfumersWorld,Mixture (Perfume Base),0.260,,FALSE,,,,Available,unchanged
6QV10404,Oriental Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.280,,FALSE,,,,Available,unchanged
3IA00343,Orivone from PerfumersWorld,16587-71-6,0.520,,FALSE,,,,Available,unchanged
8IA00344,Orris Concrete Orris Butter from PerfumersWorld,8002-73-1,21.500,,FALSE,,,,Available,unchanged
5IA07847,Orris Concrete Orris Butter 10% in DPG from PerfumersWorld,"8002-73-1|0.1
25265-71-8|0.9",2.200,,TRUE,Orris Concrete Orris Butter from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
6IA18245,ORRIS F-TEC from PerfumersWorld,Mixture (Perfume Base),0.250,,FALSE,,,,Available,unchanged
6IA09073,Orris Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.290,,FALSE,,,,Available,unchanged
8ND00346,Osmanthus Absolute from PerfumersWorld,78-70-6,18.140,,FALSE,,,,Available,unchanged
5ND10990,Osmanthus Absolute 10% in DPG from PerfumersWorld,"68917-05-5|0.1
25265-71-8|0.9",1.850,,TRUE,Osmanthus Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
3WX00347,Osyrol from PerfumersWorld,41890-92-0,0.490,,FALSE,,,,Available,unchanged
6WU07495,Oud Base from PerfumersWorld,Mixture (Perfume Base),2.040,,FALSE,,,,Available,unchanged
6YG18599,OZONE F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6YG07910,Ozone Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.170,,FALSE,,,,Available,unchanged
6PP18044,P-PHENOL F-TEC from PerfumersWorld,Mixture (Perfume Base),0.120,,FALSE,,,,Available,unchanged
6PP09422,P-Phenol Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.200,,FALSE,,,,Available,unchanged
6FQ21068,Palm Dates Base from PerfumersWorld,Mixture (Perfume Base),0.400,,FALSE,,,,Available,unchanged
0ZA07555,Palm Oil Fractionated - Fixed Oil (Palm MCT) from PerfumersWorld,8023-79-8,0.080,,FALSE,,,,Available,unchanged
7RL00353,Palmarosa Essential Oil from PerfumersWorld,106-24-1,0.440,,FALSE,,,,Available,unchanged
6CN23709,Pamzest from PerfumersWorld,Mixture (Perfume Base),0.500,,FALSE,,,,Available,unchanged
9PP00348,para-Cresol from PerfumersWorld,106-44-5,0.390,,FALSE,,,,Available,unchanged
5PP11272,para-Cresol 10% in DPG from PerfumersWorld,"106-44-5|0.1
25265-71-8|0.9",0.100,,TRUE,para-Cresol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
9PP01951,para-Cresyl Acetate from PerfumersWorld,140-39-6,0.750,,FALSE,,,,Available,unchanged
5PN11524,para-Cresyl Acetate 10% in DPG from PerfumersWorld,"140-39-6|0.1
25265-71-8|0.9",0.150,,TRUE,para-Cresyl Acetate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
4PP00350,para-Cresyl Methyl Ether from PerfumersWorld,104-93-8,0.180,,FALSE,,,,Available,unchanged
5PN08178,para-Cresyl Methyl Ether 10% in DPG from PerfumersWorld,"104-93-8|0.1
25265-71-8|0.9",0.100,,TRUE,para-Cresyl Methyl Ether from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
1PF01952,para-Cresyl Phenyl Acetate from PerfumersWorld,101-94-0,0.890,,FALSE,,,,Available,unchanged
5PN07817,para-Cresyl Phenyl Acetate 10% in DPG from PerfumersWorld,"101-94-0|0.1
25265-71-8|0.9",0.170,,TRUE,para-Cresyl Phenyl Acetate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
3NP02253,para-Methyl Acetophenone from PerfumersWorld,122-00-9,0.150,,FALSE,,,,Available,unchanged
4GF14127,Paradisamide from PerfumersWorld,406488-30-0,0.550,,FALSE,,,,Available,unchanged
4IG05175,Parmavert from PerfumersWorld,13257-44-8,1.650,,FALSE,,,,Available,unchanged
5IG11455,Parmavert 10% in DPG from PerfumersWorld,"38462-22-5|0.1
25265-71-8|0.9",0.190,,TRUE,Parmavert from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
7SW00970,Parsley Seed Essential Oil from PerfumersWorld,8000-68-8,1.920,,FALSE,,,,Available,unchanged
5SH08967,Parsley Seed Oil 10% in DPG from PerfumersWorld,"8000-68-8|0.1
25265-71-8|0.9",0.220,,TRUE,Parsley Seed Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
7WB00357,Patchouli Essential Oil from PerfumersWorld,84238-39-1,0.960,,FALSE,,,,Available,+0.110
6WB18685,PATCHOULI F-TEC from PerfumersWorld,Mixture (Perfume Base),0.450,,FALSE,,,,Available,unchanged
6WB09123,Patchouli Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.500,,FALSE,,,,Available,unchanged
7WB13670,Patchouli Light Essential Oil from PerfumersWorld,8014-09-03,0.350,,FALSE,,,,Available,unchanged
6FD18170,PEACH F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6FD08610,Peach Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.200,,FALSE,,,,Available,unchanged
3RB12753,Peonile from PerfumersWorld,10461-98-0,0.200,,FALSE,,,,Available,unchanged
7BB00360,Peppermint Essential Oil from PerfumersWorld,5989-27-5,0.200,,FALSE,,,,Available,unchanged
6BB18120,PEPPERMINT F-TEC from PerfumersWorld,Mixture (Perfume Base),0.120,,FALSE,,,,Available,unchanged
6BB09016,Peppermint Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.160,,FALSE,,,,Available,unchanged
2QV00363,Peru Balsam Resinoid from PerfumersWorld,100-52-7,0.780,,FALSE,,,,Available,unchanged
5QV12476,Peru Balsam Resinoid 50% in BB from PerfumersWorld,"8007-00-9|0.5
120-51-4|0.5",0.460,,TRUE,Peru Balsam Resinoid from PerfumersWorld,Benzyl Benzoate (BB) from PerfumersWorld,50.00%,Available,unchanged
5QV10578,Peru Balsam Resinoid 50% in DPG from PerfumersWorld,"8007-00-9|0.5
25265-71-8|0.5",0.450,,TRUE,Peru Balsam Resinoid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,50.00%,Available,unchanged
7CN00364,Petitgrain Essential Oil Paraguay from PerfumersWorld,106-24-1,0.650,,FALSE,,,,Available,unchanged
3RB00369,Phenoxy Ethyl Isobutyrate from PerfumersWorld,103-60-6,0.170,,FALSE,,,,Available,unchanged
5GP07497,Phenyl Acetaldehyde 85% in PEA from PerfumersWorld,122-78-1,0.350,,FALSE,,,85.00%,Available,unchanged
4GN00382,Phenyl Acetaldehyde Dimethyl Acetal (PADMA) from PerfumersWorld,101-48-4,0.250,,FALSE,,,,Available,+0.020
5GN08326,Phenyl Acetaldehyde Dimethyl Acetal (PADMA) 10% in DPG from PerfumersWorld,"101-48-4|0.1
25265-71-8|0.9",0.130,,TRUE,Phenyl Acetaldehyde Dimethyl Acetal (PADMA) from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
3RP00371,Phenyl Ethyl Acetate from PerfumersWorld,103-45-7,0.200,,FALSE,,,,Available,unchanged
3RM00358,Phenyl Ethyl Alcohol (PEA) from PerfumersWorld,60-12-8,0.070,,FALSE,,,,Available,unchanged
3MR02826,Phenyl Ethyl Dimethyl Carbinol from PerfumersWorld,103-05-9,0.410,,FALSE,,,,Available,unchanged
3LR00160,Phenyl Ethyl Dimethyl Carbinyl Acetate from PerfumersWorld,103-07-1,0.630,,FALSE,,,,Available,unchanged
4RW00373,Phenyl Ethyl Formate from PerfumersWorld,104-62-1,0.340,,FALSE,,,,Available,unchanged
4RL00374,Phenyl Ethyl Isoamyl Ether from PerfumersWorld,56011-02-0,0.150,,FALSE,,,,Available,unchanged
5RL08476,Phenyl Ethyl Isoamyl Ether 10% in DPG from PerfumersWorld,"56011-02-0|0.1
25265-71-8|0.9",0.060,,TRUE,Phenyl Ethyl Isoamyl Ether from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
3RB00375,Phenyl Ethyl Isobutyrate from PerfumersWorld,103-48-0,0.220,,FALSE,,,,Available,unchanged
3RP00377,Phenyl Ethyl Phenyl Acetate from PerfumersWorld,102-20-5,0.320,,FALSE,,,,Available,unchanged
5RP07854,Phenyl Ethyl Phenyl Acetate 50% in DPG from PerfumersWorld,"102-20-5|0.5
25265-71-8|0.5",0.200,,TRUE,Phenyl Ethyl Phenyl Acetate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,50.00%,Available,unchanged
1RO05275,Phenyl Ethyl Salicylate from PerfumersWorld,87-22-9,0.350,,FALSE,,,,Available,unchanged
5RO12473,Phenyl Ethyl Salicylate 10% in DPG from PerfumersWorld,"87-22-9|0.1
25265-71-8|0.9",0.090,,TRUE,Phenyl Ethyl Salicylate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
3GN00379,Phenyl Propyl Alcohol from PerfumersWorld,122-97-4,0.200,,FALSE,,,,Available,unchanged
5GN10163,Phenylacetaldehyde 10% in DPG from PerfumersWorld,122-78-1,0.090,,FALSE,,,10.00%,Available,unchanged
5GP07498,Phenylacetaldehyde 50% in PEA from PerfumersWorld,122-78-1,0.320,,FALSE,,,50.00%,Available,unchanged
3WI00384,Physeol from PerfumersWorld,68845-00-1,1.800,,FALSE,,,,Available,unchanged
7KQ07511,Pine Essential Oil from PerfumersWorld,475-20-7,0.090,,FALSE,,,,Available,unchanged
6KL18318,PINE F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6KL09075,Pine Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.190,,FALSE,,,,Available,unchanged
7KH08741,Pine Needle Essential Oil from PerfumersWorld,8021-29-2,0.350,,FALSE,,,,Available,unchanged
6KH18319,PINE NEEDLE F-TEC from PerfumersWorld,Mixture (Perfume Base),0.350,,FALSE,,,,Available,unchanged
6KH08503,Pine Needle Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.340,,FALSE,,,,Available,unchanged
6FC18181,PINEAPPLE F-TEC from PerfumersWorld,Mixture (Perfume Base),0.100,,FALSE,,,,Available,unchanged
6FC08433,Pineapple Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.140,,FALSE,,,,Available,unchanged
3VN06814,Piperonyl acetate from PerfumersWorld,326-61-4,0.980,,FALSE,,,,Available,unchanged
7HS07556,Plai Essential Oil Siam from PerfumersWorld,8016-63-5,0.520,,FALSE,,,,Available,unchanged
3WM16912,Polysantol from PerfumersWorld,107898-54-4,1.400,,FALSE,,,,Available,unchanged
7CN23708,Pomelo Essential Oil from PerfumersWorld,8016-20-4,1.000,,FALSE,,,,Available,unchanged
6AJ18111,POWDERY F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6AJ12410,Powdery Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.190,,FALSE,,,,Available,unchanged
3MC11054,Precyclemone B from PerfumersWorld,52474-60-9,0.250,,FALSE,,,,Available,unchanged
3FG00387,Prenyl Acetate from PerfumersWorld,1191-16-8,0.120,,FALSE,,,,Available,unchanged
0ZP00365,Propylene Glycol (PG) from PerfumersWorld,57-55-6,0.060,,FALSE,,,,Available,unchanged
6FD18956,PRUNE F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6FD07547,Prune Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.140,,FALSE,,,,Available,unchanged
6XZ10738,PWx Factor from PerfumersWorld,Mixture (Perfume Base),0.620,,FALSE,,,,Available,unchanged
6XZ12347,PWx Oil Factor - Natural from PerfumersWorld,Mixture (Perfume Base),0.620,,FALSE,,,,Available,unchanged
9UY19188,Pyralone from PerfumersWorld,65442-31-1,2.700,,FALSE,,,,Available,unchanged
5UY19282,Pyralone 10% in DPG from PerfumersWorld,"6790-58-5|0.1
25265-71-8|0.9",0.300,,TRUE,Pyralone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
6QV18045,Q-QUEEN F-TEC from PerfumersWorld,Mixture (Perfume Base),0.160,,FALSE,,,,Available,unchanged
6QV09582,Q-Queen of the Orient Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.220,,FALSE,,,,Available,unchanged
6RR18074,R-ROSE F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6RR07636,R-Rose Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.200,,FALSE,,,,Available,unchanged
6FV18190,RASPBERRY F-TEC from PerfumersWorld,Mixture (Perfume Base),0.120,,FALSE,,,,Available,unchanged
6FV08343,Raspberry Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.140,,FALSE,,,,Available,unchanged
1FL00392,Raspberry Ketone from PerfumersWorld,5471-51-2,0.360,,FALSE,,,,Available,unchanged
5FL07524,Raspberry Ketone 10% in DPG from PerfumersWorld,"5471-51-2|0.1
25265-71-8|0.9",0.090,,TRUE,Raspberry Ketone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
5ES18560,Red Saffron Infusion from PerfumersWorld,116-26-7,2.020,,FALSE,,,,Available,unchanged
3RB07724,Rhodinol ex Citronella from PerfumersWorld,106-22-9,0.200,,FALSE,,,,Available,unchanged
7RB23711,Rhodinol Ex-Naturel from PerfumersWorld,6812-78-8,1.500,,FALSE,,,,Available,unchanged
3FL06757,Rhubofix from PerfumersWorld,41816-03-9,1.900,,FALSE,,,,Available,unchanged
0ZA01442,Rice Bran Oil - Fixed Oil from PerfumersWorld,68553-81-1,0.070,,FALSE,,,,Available,unchanged
7HH00104,Roman Chamomile Essential Oil from PerfumersWorld,5392-40-5,4.770,,FALSE,,,,Available,unchanged
5HH09983,Roman Chamomile Essential Oil 10% in DPG from PerfumersWorld,"8015-92-7|0.1
25265-71-8|0.9",0.520,,TRUE,Roman Chamomile Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
3XU22379,Romandolide from PerfumersWorld,236391-76-7,0.300,,FALSE,,,,Available,+0.050
6EY09115,Root Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.200,,FALSE,,,,Available,unchanged
4RA00394,Rosalva from PerfumersWorld,13019-22-2,0.890,,FALSE,,,,Available,unchanged
5RA07537,Rosalva 10% in DPG from PerfumersWorld,"13019-22-2|0.1
25265-71-8|0.9",0.110,,TRUE,Rosalva from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
4RM06950,Rose Absolute Pentalol (Mefrosol) from PerfumersWorld,55066-48-3,0.970,,FALSE,,,,Available,unchanged
6AR18117,ROSE ALDEHYDE F-TEC from PerfumersWorld,Mixture (Perfume Base),0.160,,FALSE,,,,Available,unchanged
6AR09113,Rose Aldehyde Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.200,,FALSE,,,,Available,unchanged
5RM07856,Rose de Mai Absolute 10% in DPG from PerfumersWorld,100-51-6,1.350,,FALSE,,,10.00%,Available,+0.130
6RM18942,ROSE DE MAI F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
6RM09423,Rose de Mai Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.320,,FALSE,,,,Available,unchanged
8RR00397,Rose Otto Anatolian from PerfumersWorld,100-51-6,30.270,,FALSE,,,,Available,unchanged
5RB10952,Rose Otto Anatolian 10% in DPG from PerfumersWorld,"8007-01-0|0.1
25265-71-8|0.9",3.320,,TRUE,Rose Otto Anatolian from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
7RB00900,Rose Otto Bulgarian from PerfumersWorld,100-51-6,40.020,,FALSE,,,,Available,unchanged
5RR12478,Rose Otto Bulgarian 10% in DPG from PerfumersWorld,"8007-01-0|0.1
25265-71-8|0.9",4.120,,TRUE,Rose Otto Bulgarian from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
6RB18944,ROSE OTTO F-TEC from PerfumersWorld,Mixture (Perfume Base),0.290,,FALSE,,,,Available,unchanged
6RB00398,Rose Otto Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.450,,FALSE,,,,Available,unchanged
4RL00399,Rose Oxide from PerfumersWorld,16409-43-1,0.430,,FALSE,,,,Available,unchanged
5RL07536,Rose Oxide 10% in DPG from PerfumersWorld,"16409-43-1|0.1
25265-71-8|0.9",0.150,,TRUE,Rose Oxide from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
6RM18941,ROSE PETAL F-TEC from PerfumersWorld,Mixture (Perfume Base),0.120,,FALSE,,,,Available,unchanged
6RM07757,Rose Petal Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.140,,FALSE,,,,Available,unchanged
0ZV01349,Rosemary Antioxidant - Extract from PerfumersWorld,84604-14-8,0.650,,FALSE,,,,Available,unchanged
7HB00400,Rosemary Essential Oil from PerfumersWorld,72203-97-5,0.350,,FALSE,,,,Available,+0.030
6HB18237,ROSEMARY F-TEC from PerfumersWorld,Mixture (Perfume Base),0.200,,FALSE,,,,Available,unchanged
6HB09063,Rosemary Fleuressence from PerfumersWorld,Mixture (Perfume Base),0.260,,FALSE,,,,Available,unchanged
7LW00401,Rosewood Leaf Essential Oil from PerfumersWorld,8015-77-8,2.500,,FALSE,,,,Available,unchanged
1RP05672,Rosone Rose Crystals from PerfumersWorld,90-17-5,0.120,,FALSE,,,,Available,unchanged
5RP08966,Rosone Rose Crystals 10% in DEP from PerfumersWorld,"90-17-5|0.1
84-66-2|0.9",0.090,,TRUE,Rosone Rose Crystals from PerfumersWorld,Diethyl Phthalate (DEP) from PerfumersWorld,10.00%,Available,unchanged
5RP07870,Rosone Rose Crystals 10% in DPG from PerfumersWorld,"90-17-5|0.1
25265-71-8|0.9",0.090,,TRUE,Rosone Rose Crystals from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,Available,unchanged
6SP18049,S-SPICE F-TEC from PerfumersWorld,Mixture (Perfume Base),0.150,,FALSE,,,,Available,unchanged
